cycle255-floating-screen-checkpoint-v1
index	a	sigma	epsilon	T	q0	M	alpha	initial_l3	final_l3	forward_ratio	reverse_ratio	both_directions_ratio	energy_drift	enstrophy_drift
8164	1,-2,-1,1,0	1/24	1/256	1/4	5/4	11/16	11/16	0.076734488392808067	0.07674050967081332	1.0000784689926443	0.99992176170150915	1.0000784689926443	1.5543122344752192e-15	1.5543122344752192e-15
8194	1,-2,-1,1,0	1/24	1/512	1/8	17/16	15/32	15/32	0.076734488394648123	0.076737496984815357	1.0000392077960012	0.99996084988886369	1.0000392077960012	8.8817841970012523e-16	6.6613381477509392e-16
8196	1,-2,-1,1,0	1/24	1/512	1/4	5/4	11/16	11/16	0.076734488394648123	0.076740509672626814	1.0000784689922961	0.99992176170185298	1.0000784689922961	1.7763568394002505e-15	1.7763568394002505e-15
8226	1,-2,-1,1,0	1/24	1/1024	1/8	17/16	15/32	15/32	0.076734488395568054	0.076737496985728765	1.0000392077959157	0.99996084988895073	1.0000392077959157	6.6613381477509392e-16	1.1102230246251565e-15
8228	1,-2,-1,1,0	1/24	1/1024	1/4	5/4	11/16	11/16	0.076734488395568054	0.076740509673533519	1.0000784689921229	0.99992176170202607	1.0000784689921229	1.2212453270876722e-15	1.8873791418627661e-15
8258	1,-2,-1,1,1	1/16	1/256	1/8	5/4	93/64	93/64	0.09376070097404593	0.093753443632869901	0.99992259719583332	1.0000805555453198	1.0000805555453198	1.2212453270876722e-15	1.7763568394002505e-15
8290	1,-2,-1,1,1	1/16	1/512	1/8	5/4	93/64	93/64	0.093760700973007621	0.093753443631606453	0.99992259719343124	1.0000805555476528	1.0000805555476528	1.5543122344752192e-15	1.1102230246251565e-15
8322	1,-2,-1,1,1	1/16	1/1024	1/8	5/4	93/64	93/64	0.093760700972488439	0.093753443630974681	0.99992259719222998	1.0000805555488186	1.0000805555488186	1.5543122344752192e-15	8.8817841970012523e-16
8354	1,-2,-1,1,1	1/24	1/256	1/8	5/4	93/64	93/64	0.093760700972208177	0.093753443630640712	0.99992259719165688	1.0000805555493715	1.0000805555493715	9.9920072216264089e-16	1.3322676295501878e-15
8386	1,-2,-1,1,1	1/24	1/512	1/8	5/4	93/64	93/64	0.093760700972088884	0.093753443630491942	0.99992259719134247	1.0000805555496766	1.0000805555496766	1.2212453270876722e-15	6.6613381477509392e-16
8418	1,-2,-1,1,1	1/24	1/1024	1/8	5/4	93/64	93/64	0.093760700972029043	0.093753443630417516	0.99992259719118681	1.0000805555498304	1.0000805555498304	1.8873791418627661e-15	1.6653345369377348e-15
9026	1,-2,-1,2,0	1/16	1/256	1/8	9/8	49/64	49/64	0.10083423126509353	0.1008345569723276	1.000003230125623	0.99999767749803015	1.000003230125623	7.7715611723760958e-16	6.6613381477509392e-16
9058	1,-2,-1,2,0	1/16	1/512	1/8	9/8	49/64	49/64	0.10083423127507567	0.10083455698230287	1.0000032301255544	0.99999767749805857	1.0000032301255544	8.8817841970012523e-16	8.8817841970012523e-16
9090	1,-2,-1,2,0	1/16	1/1024	1/8	9/8	49/64	49/64	0.10083423128006676	0.10083455698729053	1.0000032301255202	0.99999767749807145	1.0000032301255202	1.5543122344752192e-15	1.7763568394002505e-15
9122	1,-2,-1,2,0	1/24	1/256	1/8	9/8	49/64	49/64	0.10083423128240765	0.10083455698963439	1.0000032301255497	0.99999767749802992	1.0000032301255497	1.1102230246251565e-15	1.9984014443252818e-15
9154	1,-2,-1,2,0	1/24	1/512	1/8	9/8	49/64	49/64	0.10083423128373285	0.10083455699095621	1.000003230125516	0.99999767749805557	1.000003230125516	8.8817841970012523e-16	8.8817841970012523e-16
9186	1,-2,-1,2,0	1/24	1/1024	1/8	9/8	49/64	49/64	0.10083423128439543	0.1008345569916172	1.0000032301255002	0.99999767749806934	1.0000032301255002	8.8817841970012523e-16	9.9920072216264089e-16
9794	1,-2,0,-2,-1	1/16	1/256	1/8	5/4	25/16	25/16	0.11000466169054082	0.11000391191299763	0.99999318412936622	1.0000085516897688	1.0000085516897688	1.3322676295501878e-15	6.6613381477509392e-16
9826	1,-2,0,-2,-1	1/16	1/512	1/8	5/4	25/16	25/16	0.11000466168851358	0.11000391191085131	0.99999318412828364	1.0000085516908217	1.0000085516908217	6.6613381477509392e-16	8.8817841970012523e-16
9858	1,-2,0,-2,-1	1/16	1/1024	1/8	5/4	25/16	25/16	0.11000466168749995	0.11000391190977828	0.99999318412774363	1.0000085516913491	1.0000085516913491	8.8817841970012523e-16	8.8817841970012523e-16
9890	1,-2,0,-2,-1	1/24	1/256	1/8	5/4	25/16	25/16	0.11000466168700371	0.1100039119092497	0.99999318412744964	1.0000085516916304	1.0000085516916304	1.1102230246251565e-15	1.1102230246251565e-15
9922	1,-2,0,-2,-1	1/24	1/512	1/8	5/4	25/16	25/16	0.11000466168674501	0.11000391190897726	0.99999318412732474	1.0000085516917538	1.0000085516917538	3.3306690738754696e-16	4.4408920985006262e-16
9954	1,-2,0,-2,-1	1/24	1/1024	1/8	5/4	25/16	25/16	0.1100046616866155	0.11000391190884118	0.9999931841272649	1.0000085516918151	1.0000085516918151	2.2204460492503131e-16	4.4408920985006262e-16
9986	1,-2,0,-2,0	1/16	1/256	1/8	9/8	39/64	39/64	0.095223307205166974	0.09522332006060838	1.0000001350030974	1.0000001349989813	1.0000001350030974	8.8817841970012523e-16	8.8817841970012523e-16
9988	1,-2,0,-2,0	1/16	1/256	1/4	5/4	51/64	51/64	0.095223307205166974	0.095223358566108543	1.0000005393736373	1.0000005393654106	1.0000005393736373	1.7763568394002505e-15	1.3322676295501878e-15
10018	1,-2,0,-2,0	1/16	1/512	1/8	9/8	39/64	39/64	0.095223307200932181	0.095223320056270641	1.0000001350020162	1.0000001349999581	1.0000001350020162	1.1102230246251565e-15	4.4408920985006262e-16
10020	1,-2,0,-2,0	1/16	1/512	1/4	5/4	51/64	51/64	0.095223307200932181	0.095223358561658492	1.0000005393713769	1.0000005393672635	1.0000005393713769	4.4408920985006262e-16	4.4408920985006262e-16
10050	1,-2,0,-2,0	1/16	1/1024	1/8	9/8	39/64	39/64	0.095223307198814625	0.095223320054101654	1.000000135001476	1.0000001350004493	1.000000135001476	1.3322676295501878e-15	4.4408920985006262e-16
10052	1,-2,0,-2,0	1/16	1/1024	1/4	5/4	51/64	51/64	0.095223307198814625	0.09522335855943348	1.0000005393702485	1.0000005393681906	1.0000005393702485	1.1102230246251565e-15	4.4408920985006262e-16
10082	1,-2,0,-2,0	1/24	1/256	1/8	9/8	39/64	39/64	0.095223307197829066	0.095223320053083094	1.0000001350011296	1.0000001350007683	1.0000001350011296	1.1102230246251565e-15	4.4408920985006262e-16
10084	1,-2,0,-2,0	1/24	1/256	1/4	5/4	51/64	51/64	0.095223307197829066	0.095223358558379559	1.0000005393695304	1.0000005393688074	1.0000005393695304	1.1102230246251565e-15	4.4408920985006262e-16
10114	1,-2,0,-2,0	1/24	1/512	1/8	9/8	39/64	39/64	0.095223307197263213	0.095223320052507998	1.0000001350010324	1.0000001350008527	1.0000001350010324	1.1102230246251565e-15	2.2204460492503131e-16
10116	1,-2,0,-2,0	1/24	1/512	1/4	5/4	51/64	51/64	0.095223307197263213	0.095223358557794055	1.0000005393693241	1.0000005393689626	1.0000005393693241	8.8817841970012523e-16	3.3306690738754696e-16
10146	1,-2,0,-2,0	1/24	1/1024	1/8	9/8	39/64	39/64	0.095223307196980161	0.095223320052220534	1.0000001350009862	1.0000001350008962	1.0000001350009862	8.8817841970012523e-16	2.2204460492503131e-16
10148	1,-2,0,-2,0	1/24	1/1024	1/4	5/4	51/64	51/64	0.095223307196980161	0.095223358557501053	1.0000005393692195	1.0000005393690394	1.0000005393692195	8.8817841970012523e-16	2.2204460492503131e-16
10178	1,-2,0,-2,1	1/16	1/256	1/8	5/4	25/16	25/16	0.11000466168885852	0.11000560241478968	1.0000085516915076	0.99999318412751448	1.0000085516915076	3.3306690738754696e-16	6.6613381477509392e-16
10210	1,-2,0,-2,1	1/16	1/512	1/8	5/4	25/16	25/16	0.11000466168767231	0.11000560241362374	1.0000085516916919	0.99999318412735816	1.0000085516916919	4.4408920985006262e-16	6.6613381477509392e-16
10242	1,-2,0,-2,1	1/16	1/1024	1/8	5/4	25/16	25/16	0.1100046616870794	0.11000560241304071	1.0000085516917818	0.99999318412727978	1.0000085516917818	1.3322676295501878e-15	1.1102230246251565e-15
10274	1,-2,0,-2,1	1/24	1/256	1/8	5/4	25/16	25/16	0.11000466168685445	0.11000560241281612	1.0000085516917852	0.99999318412728533	1.0000085516917852	1.1102230246251565e-15	8.8817841970012523e-16
10306	1,-2,0,-2,1	1/24	1/512	1/8	5/4	25/16	25/16	0.11000466168667042	0.11000560241263713	1.0000085516918309	0.99999318412724381	1.0000085516918309	1.1102230246251565e-15	8.8817841970012523e-16
10338	1,-2,0,-2,1	1/24	1/1024	1/8	5/4	25/16	25/16	0.11000466168657837	0.11000560241254742	1.0000085516918522	0.99999318412722127	1.0000085516918522	8.8817841970012523e-16	6.6613381477509392e-16
10754	1,-2,0,-1,-1	1/16	1/256	1/8	5/4	5/4	5/4	0.088569663668324333	0.088570306674560034	1.0000072598924854	0.99999370559100287	1.0000072598924854	1.4432899320127035e-15	1.5543122344752192e-15
10786	1,-2,0,-1,-1	1/16	1/512	1/8	5/4	5/4	5/4	0.088569663668796539	0.088570306675012492	1.0000072598922625	0.99999370559123713	1.0000072598922625	2.55351295663786e-15	6.6613381477509392e-16
10818	1,-2,0,-1,-1	1/16	1/1024	1/8	5/4	5/4	5/4	0.088569663669032586	0.08857030667523888	1.0000072598921532	0.99999370559135481	1.0000072598921532	1.8873791418627661e-15	8.8817841970012523e-16
10850	1,-2,0,-1,-1	1/24	1/256	1/8	5/4	5/4	5/4	0.088569663669228541	0.088570306675429963	1.0000072598920984	0.99999370559141187	1.0000072598920984	3.6637359812630166e-15	1.6653345369377348e-15
10882	1,-2,0,-1,-1	1/24	1/512	1/8	5/4	5/4	5/4	0.088569663669248511	0.088570306675447477	1.0000072598920706	0.99999370559144396	1.0000072598920706	3.6637359812630166e-15	1.8873791418627661e-15
10914	1,-2,0,-1,-1	1/24	1/1024	1/8	5/4	5/4	5/4	0.088569663669258517	0.088570306675456276	1.0000072598920569	0.99999370559145817	1.0000072598920569	2.886579864025407e-15	1.2212453270876722e-15
10946	1,-2,0,-1,0	1/16	1/256	1/8	17/16	11/32	11/32	0.069674332195488575	0.069674327099019259	0.99999992685298655	0.99999992685103933	0.99999992685298655	1.9984014443252818e-15	2.2204460492503131e-15
10948	1,-2,0,-1,0	1/16	1/256	1/4	9/8	25/64	25/64	0.069674332195488575	0.069674311814302392	0.9999997074792748	0.99999970747537981	0.9999997074792748	2.4424906541753444e-15	2.886579864025407e-15
10950	1,-2,0,-1,0	1/16	1/256	3/8	5/4	31/64	31/64	0.069674332195488575	0.069674286354685477	0.99999934207043462	0.99999934206459329	0.99999934207043462	3.5527136788005009e-15	4.2188474935755949e-15
10978	1,-2,0,-1,0	1/16	1/512	1/8	17/16	11/32	11/32	0.069674332188506119	0.069674327091999902	0.99999992685245687	0.99999992685148487	0.99999992685245687	1.7763568394002505e-15	2.2204460492503131e-15
10980	1,-2,0,-1,0	1/16	1/512	1/4	9/8	25/64	25/64	0.069674332188506119	0.069674311807240152	0.99999970747812961	0.99999970747618205	0.99999970747812961	2.4424906541753444e-15	1.9984014443252818e-15
10982	1,-2,0,-1,0	1/16	1/512	3/8	5/4	31/64	31/64	0.069674332188506119	0.069674286347574277	0.99999934206858676	0.99999934206566676	0.99999934206858676	3.5527136788005009e-15	4.4408920985006262e-15
11010	1,-2,0,-1,0	1/16	1/1024	1/8	17/16	11/32	11/32	0.069674332185014953	0.069674327088490265	0.99999992685219175	0.99999992685170536	0.99999992685219175	1.7763568394002505e-15	2.2204460492503131e-15
11012	1,-2,0,-1,0	1/16	1/1024	1/4	9/8	25/64	25/64	0.069674332185014953	0.069674311803709157	0.99999970747755795	0.99999970747658296	0.99999970747755795	2.4424906541753444e-15	2.4424906541753444e-15
11014	1,-2,0,-1,0	1/16	1/1024	3/8	5/4	31/64	31/64	0.069674332185014953	0.069674286344018746	0.99999934206766294	0.99999934206620233	0.99999934206766294	3.1086244689504383e-15	3.3306690738754696e-15
11042	1,-2,0,-1,0	1/24	1/256	1/8	17/16	11/32	11/32	0.069674332183370949	0.06967432708683452	0.99999992685202332	0.99999992685185379	0.99999992685202332	1.5543122344752192e-15	2.2204460492503131e-15
11044	1,-2,0,-1,0	1/24	1/256	1/4	9/8	25/64	25/64	0.069674332183370949	0.069674311802040118	0.99999970747719868	0.99999970747685663	0.99999970747719868	2.6645352591003757e-15	2.4424906541753444e-15
11046	1,-2,0,-1,0	1/24	1/256	3/8	5/4	31/64	31/64	0.069674332183370949	0.069674286342335315	0.99999934206709706	0.99999934206658314	0.99999934206709706	2.886579864025407e-15	4.2188474935755949e-15
11074	1,-2,0,-1,0	1/24	1/512	1/8	17/16	11/32	11/32	0.069674332182447229	0.069674327085907581	0.99999992685197703	0.99999992685189143	0.99999992685197703	1.5543122344752192e-15	1.9984014443252818e-15
11076	1,-2,0,-1,0	1/24	1/512	1/4	9/8	25/64	25/64	0.069674332182447229	0.069674311801109071	0.99999970747709355	0.99999970747692124	0.99999970747709355	2.6645352591003757e-15	2.886579864025407e-15
11078	1,-2,0,-1,0	1/24	1/512	3/8	5/4	31/64	31/64	0.069674332182447229	0.069674286341399216	0.99999934206691943	0.99999934206666363	0.99999934206691943	2.4424906541753444e-15	3.9968028886505635e-15
11106	1,-2,0,-1,0	1/24	1/1024	1/8	17/16	11/32	11/32	0.069674332181985529	0.06967432708544416	0.99999992685195238	0.9999999268519093	0.99999992685195238	1.5543122344752192e-15	1.9984014443252818e-15
11108	1,-2,0,-1,0	1/24	1/1024	1/4	9/8	25/64	25/64	0.069674332181985529	0.069674311800643401	0.99999970747703648	0.99999970747695133	0.99999970747703648	1.7763568394002505e-15	2.886579864025407e-15
11110	1,-2,0,-1,0	1/24	1/1024	3/8	5/4	31/64	31/64	0.069674332181985529	0.069674286340931216	0.99999934206682894	0.99999934206670127	0.99999934206682894	2.2204460492503131e-15	3.5527136788005009e-15
11138	1,-2,0,-1,1	1/16	1/256	1/8	5/4	5/4	5/4	0.088569663670972576	0.08856910617730325	0.99999370559121237	1.0000072598922041	1.0000072598922041	3.7747582837255322e-15	9.9920072216264089e-16
11170	1,-2,0,-1,1	1/16	1/512	1/8	5/4	5/4	5/4	0.088569663670120605	0.088569106176462742	0.99999370559134171	1.0000072598921244	1.0000072598921244	2.9976021664879227e-15	2.6645352591003757e-15
11202	1,-2,0,-1,1	1/16	1/1024	1/8	5/4	5/4	5/4	0.088569663669694598	0.088569106176042689	0.99999370559140899	1.0000072598920839	1.0000072598920839	1.4432899320127035e-15	8.8817841970012523e-16
11234	1,-2,0,-1,1	1/24	1/256	1/8	5/4	5/4	5/4	0.08856966366945955	0.088569106175809542	0.99999370559143042	1.0000072598920744	1.0000072598920744	2.3314683517128287e-15	8.8817841970012523e-16
11266	1,-2,0,-1,1	1/24	1/512	1/8	5/4	5/4	5/4	0.08856966366936414	0.088569106175716089	0.99999370559145251	1.0000072598920584	1.0000072598920584	2.4424906541753444e-15	0
11298	1,-2,0,-1,1	1/24	1/1024	1/8	5/4	5/4	5/4	0.088569663669316456	0.088569106175669349	0.99999370559146317	1.0000072598920491	1.0000072598920491	2.4424906541753444e-15	1.2212453270876722e-15
11714	1,-2,0,0,-1	1/16	1/256	1/8	9/8	43/64	43/64	0.079552351475152258	0.079553492540768489	1.0000143435812401	0.99998647220408221	1.0000143435812401	1.9984014443252818e-15	2.2204460492503131e-16
11746	1,-2,0,0,-1	1/16	1/512	1/8	9/8	43/64	43/64	0.079552351477305966	0.079553492543040033	1.0000143435827211	0.99998647220260151	1.0000143435827211	1.4432899320127035e-15	1.7763568394002505e-15
11778	1,-2,0,0,-1	1/16	1/1024	1/8	9/8	43/64	43/64	0.079552351478382827	0.079553492544175625	1.0000143435834592	0.99998647220186188	1.0000143435834592	1.2212453270876722e-15	1.7763568394002505e-15
11810	1,-2,0,0,-1	1/24	1/256	1/8	9/8	43/64	43/64	0.079552351479060673	0.079553492544881949	1.0000143435838169	0.99998647220150594	1.0000143435838169	2.2204460492503131e-15	1.3322676295501878e-15
11842	1,-2,0,0,-1	1/24	1/512	1/8	9/8	43/64	43/64	0.07955235147926018	0.079553492545096624	1.0000143435840076	0.99998647220131365	1.0000143435840076	2.2204460492503131e-15	6.6613381477509392e-16
11874	1,-2,0,0,-1	1/24	1/1024	1/8	9/8	43/64	43/64	0.079552351479359754	0.079553492545203996	1.0000143435841056	0.9999864722012195	1.0000143435841056	1.9984014443252818e-15	6.6613381477509392e-16
11906	1,-2,0,0,0	1/16	1/256	1/8	33/32	5/32	5/32	0.057599441689822915	0.057599441689832165	1.0000000000001605	0.99999999999979361	1.0000000000001605	0	0
11908	1,-2,0,0,0	1/16	1/256	1/4	17/16	5/32	5/32	0.057599441689822915	0.057599441689838743	1.0000000000002749	0.99999999999954103	1.0000000000002749	0	0
11910	1,-2,0,0,0	1/16	1/256	3/8	17/16	5/32	5/32	0.057599441689822915	0.057599441689842622	1.0000000000003422	0.9999999999992395	1.0000000000003422	0	0
11912	1,-2,0,0,0	1/16	1/256	1/2	9/8	11/64	11/64	0.057599441689822915	0.05759944168984376	1.0000000000003619	0.99999999999889388	1.0000000000003619	0	0
11914	1,-2,0,0,0	1/16	1/256	5/8	9/8	11/64	11/64	0.057599441689822915	0.057599441689842309	1.0000000000003366	0.99999999999850142	1.0000000000003366	0	0
11916	1,-2,0,0,0	1/16	1/256	3/4	5/4	3/16	3/16	0.057599441689822915	0.057599441689838174	1.0000000000002649	0.99999999999806188	1.0000000000002649	0	1.1102230246251565e-16
11918	1,-2,0,0,0	1/16	1/256	7/8	5/4	3/16	3/16	0.057599441689822915	0.057599441689831395	1.0000000000001472	0.99999999999757727	1.0000000000001472	0	2.2204460492503131e-16
11920	1,-2,0,0,0	1/16	1/256	1	5/4	3/16	3/16	0.057599441689822915	0.05759944168982184	0.99999999999998135	0.99999999999704603	0.99999999999998135	0	1.1102230246251565e-16
11938	1,-2,0,0,0	1/16	1/512	1/8	33/32	5/32	5/32	0.057599441682604481	0.057599441682609144	1.000000000000081	0.99999999999989697	1.000000000000081	0	0
11940	1,-2,0,0,0	1/16	1/512	1/4	17/16	5/32	5/32	0.057599441682604481	0.05759944168261235	1.0000000000001366	0.99999999999976952	1.0000000000001366	0	0
11942	1,-2,0,0,0	1/16	1/512	3/8	17/16	5/32	5/32	0.057599441682604481	0.057599441682614362	1.0000000000001716	0.99999999999962075	1.0000000000001716	0	0
11944	1,-2,0,0,0	1/16	1/512	1/2	9/8	11/64	11/64	0.057599441682604481	0.057599441682614827	1.0000000000001796	0.99999999999944722	1.0000000000001796	0	0
11946	1,-2,0,0,0	1/16	1/512	5/8	9/8	11/64	11/64	0.057599441682604481	0.057599441682614161	1.0000000000001681	0.99999999999925004	1.0000000000001681	0	0
11948	1,-2,0,0,0	1/16	1/512	3/4	5/4	3/16	3/16	0.057599441682604481	0.057599441682612072	1.0000000000001319	0.99999999999903089	1.0000000000001319	0	0
11950	1,-2,0,0,0	1/16	1/512	7/8	5/4	3/16	3/16	0.057599441682604481	0.057599441682608686	1.0000000000000731	0.9999999999987883	1.0000000000000731	0	0
11952	1,-2,0,0,0	1/16	1/512	1	5/4	3/16	3/16	0.057599441682604481	0.057599441682603926	0.99999999999999034	0.99999999999852285	0.99999999999999034	0	0
11970	1,-2,0,0,0	1/16	1/1024	1/8	33/32	5/32	5/32	0.057599441678995306	0.057599441678997609	1.00000000000004	0.99999999999994804	1.00000000000004	0	0
11972	1,-2,0,0,0	1/16	1/1024	1/4	17/16	5/32	5/32	0.057599441678995306	0.057599441678999171	1.0000000000000671	0.99999999999988387	1.0000000000000671	0	0
11974	1,-2,0,0,0	1/16	1/1024	3/8	17/16	5/32	5/32	0.057599441678995306	0.057599441679000184	1.0000000000000846	0.99999999999981037	1.0000000000000846	0	0
11976	1,-2,0,0,0	1/16	1/1024	1/2	9/8	11/64	11/64	0.057599441678995306	0.057599441679000475	1.0000000000000897	0.99999999999972244	1.0000000000000897	0	0
11978	1,-2,0,0,0	1/16	1/1024	5/8	9/8	11/64	11/64	0.057599441678995306	0.057599441679000093	1.000000000000083	0.99999999999962386	1.000000000000083	0	0
11980	1,-2,0,0,0	1/16	1/1024	3/4	5/4	3/16	3/16	0.057599441678995306	0.05759944167899908	1.0000000000000655	0.99999999999951472	1.0000000000000655	0	0
11982	1,-2,0,0,0	1/16	1/1024	7/8	5/4	3/16	3/16	0.057599441678995306	0.057599441678997353	1.0000000000000355	0.99999999999939337	1.0000000000000355	0	0
11984	1,-2,0,0,0	1/16	1/1024	1	5/4	3/16	3/16	0.057599441678995306	0.057599441678995	0.99999999999999467	0.99999999999926026	0.99999999999999467	0	0
12002	1,-2,0,0,0	1/24	1/256	1/8	33/32	5/32	5/32	0.057599441677287984	0.057599441677288796	1.000000000000014	0.99999999999997935	1.000000000000014	0	0
12004	1,-2,0,0,0	1/24	1/256	1/4	17/16	5/32	5/32	0.057599441677287984	0.057599441677289129	1.00000000000002	0.99999999999995492	1.00000000000002	0	0
12006	1,-2,0,0,0	1/24	1/256	3/8	17/16	5/32	5/32	0.057599441677287984	0.057599441677289136	1.00000000000002	0.99999999999992328	1.00000000000002	0	0
12008	1,-2,0,0,0	1/24	1/256	1/2	9/8	11/64	11/64	0.057599441677287984	0.057599441677288879	1.0000000000000155	0.99999999999988631	1.0000000000000155	0	0
12010	1,-2,0,0,0	1/24	1/256	5/8	9/8	11/64	11/64	0.057599441677287984	0.057599441677288213	1.000000000000004	0.99999999999984157	1.000000000000004	0	0
12012	1,-2,0,0,0	1/24	1/256	3/4	5/4	3/16	3/16	0.057599441677287984	0.0575994416772872	0.99999999999998634	0.99999999999979228	0.99999999999998634	0	0
12014	1,-2,0,0,0	1/24	1/256	7/8	5/4	3/16	3/16	0.057599441677287984	0.057599441677285812	0.99999999999996225	0.99999999999973643	0.99999999999996225	0	0
12016	1,-2,0,0,0	1/24	1/256	1	5/4	3/16	3/16	0.057599441677287984	0.057599441677284167	0.99999999999993372	0.99999999999967526	0.99999999999993372	0	0
12034	1,-2,0,0,0	1/24	1/512	1/8	33/32	5/32	5/32	0.057599441676336981	0.057599441676337362	1.0000000000000067	0.9999999999999909	1.0000000000000067	0	0
12036	1,-2,0,0,0	1/24	1/512	1/4	17/16	5/32	5/32	0.057599441676336981	0.05759944167633755	1.0000000000000098	0.99999999999997746	1.0000000000000098	0	0
12038	1,-2,0,0,0	1/24	1/512	3/8	17/16	5/32	5/32	0.057599441676336981	0.057599441676337626	1.0000000000000111	0.99999999999996314	1.0000000000000111	0	0
