cycle255-floating-screen-checkpoint-v1
index	a	sigma	epsilon	T	q0	M	alpha	initial_l3	final_l3	forward_ratio	reverse_ratio	both_directions_ratio	energy_drift	enstrophy_drift
132965	0,1,0,1,0	1/24	1/256	5/16	9/8	9/32	9/32	0.045753652366026541	0.045753664789755885	1.0000002715352481	1.0000002715341598	1.0000002715352481	8.8817841970012523e-16	8.8817841970012523e-16
132967	0,1,0,1,0	1/24	1/256	7/16	5/4	3/8	3/8	0.045753652366026541	0.045753676708706989	1.0000005320379728	1.0000005320364505	1.0000005320379728	2.2204460492503131e-16	4.4408920985006262e-16
132993	0,1,0,1,0	1/24	1/512	1/16	33/32	15/64	15/64	0.045753652366026548	0.045753652863140246	1.0000000108650058	1.0000000108648972	1.0000000108650058	4.4408920985006262e-16	2.2204460492503131e-16
132995	0,1,0,1,0	1/24	1/512	3/16	17/16	1/4	1/4	0.045753652366026548	0.045753656839541905	1.0000000977739509	1.0000000977736241	1.0000000977739509	4.4408920985006262e-16	1.5543122344752192e-15
132997	0,1,0,1,0	1/24	1/512	5/16	9/8	9/32	9/32	0.045753652366026548	0.045753664789743471	1.0000002715349765	1.0000002715344329	1.0000002715349765	6.6613381477509392e-16	6.6613381477509392e-16
132999	0,1,0,1,0	1/24	1/512	7/16	5/4	3/8	3/8	0.045753652366026548	0.045753676708689565	1.0000005320375918	1.0000005320368299	1.0000005320375918	4.4408920985006262e-16	6.6613381477509392e-16
133025	0,1,0,1,0	1/24	1/1024	1/16	33/32	15/64	15/64	0.045753652366026507	0.045753652863138976	1.0000000108649789	1.0000000108649252	1.0000000108649789	4.4408920985006262e-16	2.2204460492503131e-16
133027	0,1,0,1,0	1/24	1/1024	3/16	17/16	1/4	1/4	0.045753652366026507	0.045753656839538234	1.0000000977738714	1.0000000977737074	1.0000000977738714	4.4408920985006262e-16	1.3322676295501878e-15
133029	0,1,0,1,0	1/24	1/1024	5/16	9/8	9/32	9/32	0.045753652366026507	0.045753664789737199	1.0000002715348404	1.0000002715345699	1.0000002715348404	4.4408920985006262e-16	6.6613381477509392e-16
133031	0,1,0,1,0	1/24	1/1024	7/16	5/4	3/8	3/8	0.045753652366026507	0.045753676708680843	1.0000005320374019	1.0000005320370211	1.0000005320374019	2.2204460492503131e-16	4.4408920985006262e-16
133057	0,1,0,1,1	1/16	1/256	1/16	17/16	41/64	41/64	0.070371285478405168	0.070372038620114569	1.0000107024009051	0.99998964795511225	1.0000107024009051	1.4432899320127035e-15	9.9920072216264089e-16
133089	0,1,0,1,1	1/16	1/512	1/16	17/16	41/64	41/64	0.070371285478370252	0.070372038620080291	1.0000107024009142	0.99998964795510825	1.0000107024009142	4.4408920985006262e-16	6.6613381477509392e-16
133121	0,1,0,1,1	1/16	1/1024	1/16	17/16	41/64	41/64	0.070371285478352807	0.070372038620063054	1.0000107024009173	0.99998964795510614	1.0000107024009173	4.4408920985006262e-16	1.1102230246251565e-15
133153	0,1,0,1,1	1/24	1/256	1/16	17/16	41/64	41/64	0.070371285478340748	0.070372038620051175	1.0000107024009197	0.99998964795510337	1.0000107024009197	2.2204460492503131e-16	8.8817841970012523e-16
133185	0,1,0,1,1	1/24	1/512	1/16	17/16	41/64	41/64	0.070371285478338014	0.07037203862004851	1.0000107024009208	0.9999896479551037	1.0000107024009208	8.8817841970012523e-16	1.9984014443252818e-15
133217	0,1,0,1,1	1/24	1/1024	1/16	17/16	41/64	41/64	0.070371285478336681	0.070372038620047248	1.0000107024009217	0.9999896479551017	1.0000107024009217	4.4408920985006262e-16	1.3322676295501878e-15
133249	0,1,0,1,2	1/16	1/256	1/16	9/8	41/32	41/32	0.11346049395145102	0.1134609499361558	1.0000040188852428	0.99999668798691033	1.0000040188852428	1.4432899320127035e-15	8.8817841970012523e-16
133281	0,1,0,1,2	1/16	1/512	1/16	9/8	41/32	41/32	0.11346049395130912	0.11346094993601859	1.0000040188852841	0.99999668798687247	1.0000040188852841	1.6653345369377348e-15	1.1102230246251565e-15
133313	0,1,0,1,2	1/16	1/1024	1/16	9/8	41/32	41/32	0.11346049395123821	0.11346094993594998	1.0000040188853043	0.99999668798685271	1.0000040188853043	1.4432899320127035e-15	1.4432899320127035e-15
133345	0,1,0,1,2	1/24	1/256	1/16	9/8	41/32	41/32	0.1134604939511919	0.11346094993590511	1.000004018885317	0.99999668798683905	1.000004018885317	7.7715611723760958e-16	5.5511151231257827e-16
133377	0,1,0,1,2	1/24	1/512	1/16	9/8	41/32	41/32	0.11346049395117969	0.11346094993589337	1.0000040188853212	0.99999668798683528	1.0000040188853212	5.5511151231257827e-16	4.4408920985006262e-16
133409	0,1,0,1,2	1/24	1/1024	1/16	9/8	41/32	41/32	0.11346049395117344	0.11346094993588736	1.0000040188853234	0.99999668798683483	1.0000040188853234	3.3306690738754696e-16	4.4408920985006262e-16
133441	0,1,0,2,-2	1/16	1/256	1/16	9/8	3/2	3/2	0.13218718124896126	0.1321867487344407	0.99999672801464956	1.0000044661044034	1.0000044661044034	8.8817841970012523e-16	2.2204460492503131e-16
133473	0,1,0,2,-2	1/16	1/512	1/16	9/8	3/2	3/2	0.13218718124831336	0.13218674873379388	0.99999672801465778	1.0000044661043939	1.0000044661043939	9.9920072216264089e-16	1.1102230246251565e-15
133505	0,1,0,2,-2	1/16	1/1024	1/16	9/8	3/2	3/2	0.13218718124798945	0.13218674873347044	0.99999672801466133	1.0000044661043856	1.0000044661043856	1.3322676295501878e-15	1.1102230246251565e-15
133537	0,1,0,2,-2	1/24	1/256	1/16	9/8	3/2	3/2	0.13218718124777964	0.13218674873326128	0.9999967280146661	1.0000044661043839	1.0000044661043839	7.7715611723760958e-16	8.8817841970012523e-16
133569	0,1,0,2,-2	1/24	1/512	1/16	9/8	3/2	3/2	0.13218718124772233	0.13218674873320402	0.99999672801466655	1.0000044661043839	1.0000044661043839	7.7715611723760958e-16	1.3322676295501878e-15
133601	0,1,0,2,-2	1/24	1/1024	1/16	9/8	3/2	3/2	0.13218718124769394	0.13218674873317565	0.99999672801466677	1.0000044661043814	1.0000044661043814	3.3306690738754696e-16	1.7763568394002505e-15
133633	0,1,0,2,-1	1/16	1/256	1/16	17/16	53/64	53/64	0.095520383359998073	0.095519923737703613	0.99999518822812161	1.0000050951628734	1.0000050951628734	1.3322676295501878e-15	4.4408920985006262e-16
133665	0,1,0,2,-1	1/16	1/512	1/16	17/16	53/64	53/64	0.095520383358898994	0.09551992373658838	0.99999518822795253	1.0000050951630344	1.0000050951630344	1.3322676295501878e-15	1.1102230246251565e-16
133697	0,1,0,2,-1	1/16	1/1024	1/16	17/16	53/64	53/64	0.095520383358349337	0.095519923736030729	0.99999518822786881	1.0000050951631179	1.0000050951631179	6.6613381477509392e-16	6.6613381477509392e-16
133729	0,1,0,2,-1	1/24	1/256	1/16	17/16	53/64	53/64	0.09552038335799351	0.09551992373566949	0.99999518822781208	1.0000050951631687	1.0000050951631687	4.4408920985006262e-16	2.2204460492503131e-16
133761	0,1,0,2,-1	1/24	1/512	1/16	17/16	53/64	53/64	0.095520383357896602	0.095519923735571291	0.99999518822779854	1.0000050951631849	1.0000050951631849	6.6613381477509392e-16	3.3306690738754696e-16
133793	0,1,0,2,-1	1/24	1/1024	1/16	17/16	53/64	53/64	0.095520383357848182	0.095519923735522289	0.99999518822779243	1.0000050951631918	1.0000050951631918	6.6613381477509392e-16	6.6613381477509392e-16
133825	0,1,0,2,0	1/16	1/256	1/16	33/32	13/32	13/32	0.077662668469011056	0.077662670888237917	1.0000000311504473	1.0000000311480899	1.0000000311504473	2.2204460492503131e-16	2.2204460492503131e-16
133827	0,1,0,2,0	1/16	1/256	3/16	9/8	1/2	1/2	0.077662668469011056	0.077662690239995585	1.0000002803275365	1.0000002803204642	1.0000002803275365	1.3322676295501878e-15	8.8817841970012523e-16
133857	0,1,0,2,0	1/16	1/512	1/16	33/32	13/32	13/32	0.077662668469010973	0.077662670888192134	1.0000000311498589	1.0000000311486792	1.0000000311498589	6.6613381477509392e-16	2.2204460492503131e-16
133859	0,1,0,2,0	1/16	1/512	3/16	9/8	1/2	1/2	0.077662668469010973	0.077662690239858223	1.0000002803257688	1.0000002803222316	1.0000002803257688	1.7763568394002505e-15	6.6613381477509392e-16
133889	0,1,0,2,0	1/16	1/1024	1/16	33/32	13/32	13/32	0.077662668469011056	0.077662670888169194	1.0000000311495625	1.0000000311489732	1.0000000311495625	6.6613381477509392e-16	2.2204460492503131e-16
133891	0,1,0,2,0	1/16	1/1024	3/16	9/8	1/2	1/2	0.077662668469011056	0.077662690239789556	1.0000002803248835	1.0000002803231152	1.0000002803248835	1.5543122344752192e-15	8.8817841970012523e-16
133921	0,1,0,2,0	1/24	1/256	1/16	33/32	13/32	13/32	0.077662668469010931	0.077662670888154345	1.0000000311493729	1.0000000311491659	1.0000000311493729	6.6613381477509392e-16	4.4408920985006262e-16
133923	0,1,0,2,0	1/24	1/256	3/16	9/8	1/2	1/2	0.077662668469010931	0.077662690239744939	1.0000002803243107	1.0000002803236903	1.0000002803243107	1.3322676295501878e-15	4.4408920985006262e-16
133953	0,1,0,2,0	1/24	1/512	1/16	33/32	13/32	13/32	0.077662668469011029	0.07766267088815032	1.0000000311493198	1.0000000311492165	1.0000000311493198	6.6613381477509392e-16	4.4408920985006262e-16
133955	0,1,0,2,0	1/24	1/512	3/16	9/8	1/2	1/2	0.077662668469011029	0.077662690239732934	1.000000280324155	1.0000002803238439	1.000000280324155	1.1102230246251565e-15	4.4408920985006262e-16
133985	0,1,0,2,0	1/24	1/1024	1/16	33/32	13/32	13/32	0.077662668469010987	0.077662670888148336	1.0000000311492947	1.0000000311492423	1.0000000311492947	6.6613381477509392e-16	4.4408920985006262e-16
133987	0,1,0,2,0	1/24	1/1024	3/16	9/8	1/2	1/2	0.077662668469010987	0.077662690239726911	1.000000280324078	1.0000002803239221	1.000000280324078	1.1102230246251565e-15	2.2204460492503131e-16
134017	0,1,0,2,1	1/16	1/256	1/16	17/16	53/64	53/64	0.095520383355601493	0.095520870047574799	1.0000050951635264	0.99999518822744748	1.0000050951635264	6.6613381477509392e-16	6.6613381477509392e-16
134049	0,1,0,2,1	1/16	1/512	1/16	17/16	53/64	53/64	0.095520383356700572	0.095520870048658155	1.0000050951633619	0.99999518822761657	1.0000050951633619	1.7763568394002505e-15	6.6613381477509392e-16
134081	0,1,0,2,1	1/16	1/1024	1/16	17/16	53/64	53/64	0.095520383357250202	0.09552087004919993	1.0000050951632795	0.9999951882277005	1.0000050951632795	8.8817841970012523e-16	4.4408920985006262e-16
134113	0,1,0,2,1	1/24	1/256	1/16	17/16	53/64	53/64	0.095520383357606223	0.095520870049550996	1.0000050951632276	0.99999518822775502	1.0000050951632276	1.1102230246251565e-15	1.1102230246251565e-15
134145	0,1,0,2,1	1/24	1/512	1/16	17/16	53/64	53/64	0.095520383357702993	0.095520870049646531	1.0000050951632147	0.99999518822777023	1.0000050951632147	6.6613381477509392e-16	8.8817841970012523e-16
134177	0,1,0,2,1	1/24	1/1024	1/16	17/16	53/64	53/64	0.095520383357751371	0.095520870049694104	1.0000050951632062	0.99999518822777689	1.0000050951632062	4.4408920985006262e-16	5.5511151231257827e-16
134209	0,1,0,2,2	1/16	1/256	1/16	9/8	3/2	3/2	0.13218718124636958	0.13218777160811593	1.0000044661043588	0.99999672801468331	1.0000044661043588	1.5543122344752192e-15	1.2212453270876722e-15
134241	0,1,0,2,2	1/16	1/512	1/16	9/8	3/2	3/2	0.13218718124701759	0.13218777160876516	1.0000044661043681	0.99999672801467387	1.0000044661043681	2.55351295663786e-15	1.1102230246251565e-15
134273	0,1,0,2,2	1/16	1/1024	1/16	9/8	3/2	3/2	0.13218718124734138	0.13218777160909009	1.0000044661043768	0.99999672801467143	1.0000044661043768	1.8873791418627661e-15	1.4432899320127035e-15
134305	0,1,0,2,2	1/24	1/256	1/16	9/8	3/2	3/2	0.13218718124755122	0.13218777160930034	1.0000044661043799	0.99999672801466799	1.0000044661043799	1.4432899320127035e-15	7.7715611723760958e-16
134337	0,1,0,2,2	1/24	1/512	1/16	9/8	3/2	3/2	0.13218718124760839	0.1321877716093576	1.0000044661043805	0.99999672801466655	1.0000044661043805	9.9920072216264089e-16	1.1102230246251565e-15
134369	0,1,0,2,2	1/24	1/1024	1/16	9/8	3/2	3/2	0.13218718124763695	0.13218777160938616	1.0000044661043805	0.99999672801466699	1.0000044661043805	7.7715611723760958e-16	8.8817841970012523e-16
134401	0,1,1,-2,-2	1/16	1/256	1/16	9/8	53/32	53/32	0.13638802138043565	0.13638804693062442	1.0000001873345512	1.0000010809921114	1.0000010809921114	2.2204460492503131e-16	8.8817841970012523e-16
134433	0,1,1,-2,-2	1/16	1/512	1/16	9/8	53/32	53/32	0.13638802138209088	0.13638804693222745	1.0000001873341684	1.0000010809924975	1.0000010809924975	1.8873791418627661e-15	1.3322676295501878e-15
134465	0,1,1,-2,-2	1/16	1/1024	1/16	9/8	53/32	53/32	0.13638802138291878	0.13638804693302897	1.000000187333975	1.0000010809926894	1.0000010809926894	6.6613381477509392e-16	6.6613381477509392e-16
134497	0,1,1,-2,-2	1/24	1/256	1/16	9/8	53/32	53/32	0.13638802138329414	0.13638804693339146	1.0000001873338806	1.0000010809927846	1.0000010809927846	1.1102230246251565e-15	8.8817841970012523e-16
134529	0,1,1,-2,-2	1/24	1/512	1/16	9/8	53/32	53/32	0.1363880213835201	0.13638804693361106	1.000000187333834	1.0000010809928339	1.0000010809928339	1.3322676295501878e-15	1.1102230246251565e-15
134561	0,1,1,-2,-2	1/24	1/1024	1/16	9/8	53/32	53/32	0.1363880213836334	0.136388046933721	1.0000001873338094	1.0000010809928566	1.0000010809928566	1.5543122344752192e-15	1.1102230246251565e-15
134593	0,1,1,-2,-1	1/16	1/256	1/16	9/8	37/32	37/32	0.10135928026753793	0.10135883825687338	0.99999563916926615	1.0000047565621832	1.0000047565621832	5.5511151231257827e-16	4.4408920985006262e-16
134625	0,1,1,-2,-1	1/16	1/512	1/16	9/8	37/32	37/32	0.10135928026309829	0.10135883825236461	0.99999563916858392	1.0000047565628816	1.0000047565628816	8.8817841970012523e-16	8.8817841970012523e-16
134657	0,1,1,-2,-1	1/16	1/1024	1/16	9/8	37/32	37/32	0.10135928026087861	0.10135883825011019	0.99999563916824119	1.0000047565632271	1.0000047565632271	1.1102230246251565e-15	2.2204460492503131e-16
134689	0,1,1,-2,-1	1/24	1/256	1/16	9/8	37/32	37/32	0.10135928025981235	0.10135883824902744	0.99999563916807843	1.000004756563392	1.000004756563392	4.4408920985006262e-16	2.2204460492503131e-16
134721	0,1,1,-2,-1	1/24	1/512	1/16	9/8	37/32	37/32	0.10135928025923564	0.10135883824844152	0.9999956391679875	1.0000047565634824	1.0000047565634824	2.2204460492503131e-16	6.6613381477509392e-16
134753	0,1,1,-2,-1	1/24	1/1024	1/16	9/8	37/32	37/32	0.10135928025894717	0.10135883824814876	0.99999563916794521	1.0000047565635297	1.0000047565635297	6.6613381477509392e-16	4.4408920985006262e-16
134785	0,1,1,-2,0	1/16	1/256	1/16	17/16	9/16	9/16	0.084325172431264611	0.084324904431895567	0.99999682183431926	1.0000032617290902	1.0000032617290902	2.2204460492503131e-16	3.3306690738754696e-16
134787	0,1,1,-2,0	1/16	1/256	3/16	5/4	7/8	7/8	0.084325172431264611	0.084324389659247531	0.9999907172200837	1.0000100348113969	1.0000100348113969	9.9920072216264089e-16	1.2212453270876722e-15
134817	0,1,1,-2,0	1/16	1/512	1/16	17/16	9/16	9/16	0.08432517242289253	0.084324904423478078	0.99999682183378047	1.0000032617296333	1.0000032617296333	8.8817841970012523e-16	1.1102230246251565e-15
134819	0,1,1,-2,0	1/16	1/512	3/16	5/4	7/8	7/8	0.08432517242289253	0.084324389650740628	0.99999071721848398	1.0000100348130478	1.0000100348130478	1.1102230246251565e-15	6.6613381477509392e-16
134849	0,1,1,-2,0	1/16	1/1024	1/16	17/16	9/16	9/16	0.084325172418706365	0.08432490441926925	0.99999682183351157	1.0000032617299066	1.0000032617299066	4.4408920985006262e-16	8.8817841970012523e-16
134851	0,1,1,-2,0	1/16	1/1024	3/16	5/4	7/8	7/8	0.084325172418706365	0.084324389646487335	0.99999071721768751	1.0000100348138752	1.0000100348138752	6.6613381477509392e-16	6.6613381477509392e-16
134881	0,1,1,-2,0	1/24	1/256	1/16	17/16	9/16	9/16	0.084325172416800903	0.084324904417354782	0.99999682183340466	1.0000032617300125	1.0000032617300125	1.2212453270876722e-15	1.5543122344752192e-15
134883	0,1,1,-2,0	1/24	1/256	3/16	5/4	7/8	7/8	0.084325172416800903	0.084324389644555478	0.9999907172173742	1.0000100348141974	1.0000100348141974	7.7715611723760958e-16	5.5511151231257827e-16
134913	0,1,1,-2,0	1/24	1/512	1/16	17/16	9/16	9/16	0.084325172415660607	0.084324904416207616	0.99999682183332317	1.0000032617300956	1.0000032617300956	1.3322676295501878e-15	1.6653345369377348e-15
134915	0,1,1,-2,0	1/24	1/512	3/16	5/4	7/8	7/8	0.084325172415660607	0.084324389643394587	0.99999071721712984	1.0000100348144498	1.0000100348144498	1.1102230246251565e-15	1.4432899320127035e-15
134945	0,1,1,-2,0	1/24	1/1024	1/16	17/16	9/16	9/16	0.084325172415090466	0.084324904415634033	0.99999682183328231	1.0000032617301371	1.0000032617301371	1.5543122344752192e-15	1.5543122344752192e-15
134947	0,1,1,-2,0	1/24	1/1024	3/16	5/4	7/8	7/8	0.084325172415090466	0.084324389642814204	0.99999071721700838	1.0000100348145757	1.0000100348145757	1.6653345369377348e-15	1.9984014443252818e-15
134977	0,1,1,-2,1	1/16	1/256	1/16	9/8	37/32	37/32	0.10025055355578658	0.10025024431742788	0.99999691534512547	1.0000031783146457	1.0000031783146457	5.5511151231257827e-16	4.4408920985006262e-16
135009	0,1,1,-2,1	1/16	1/512	1/16	9/8	37/32	37/32	0.10025055355222624	0.10025024431388789	0.99999691534532831	1.0000031783144432	1.0000031783144432	1.5543122344752192e-15	6.6613381477509392e-16
135041	0,1,1,-2,1	1/16	1/1024	1/16	9/8	37/32	37/32	0.10025055355044608	0.100250244312118	0.99999691534543067	1.0000031783143419	1.0000031783143419	1.9984014443252818e-15	1.2212453270876722e-15
135073	0,1,1,-2,1	1/24	1/256	1/16	9/8	37/32	37/32	0.100250553549752	0.10025024431142993	0.99999691534549062	1.0000031783142813	1.0000031783142813	5.5511151231257827e-16	4.4408920985006262e-16
135105	0,1,1,-2,1	1/24	1/512	1/16	9/8	37/32	37/32	0.10025055354920892	0.10025024431088898	0.99999691534551194	1.000003178314262	1.000003178314262	4.4408920985006262e-16	6.6613381477509392e-16
135137	0,1,1,-2,1	1/24	1/1024	1/16	9/8	37/32	37/32	0.10025055354893736	0.10025024431061853	0.99999691534552304	1.0000031783142516	1.0000031783142516	9.9920072216264089e-16	2.2204460492503131e-16
135169	0,1,1,-2,2	1/16	1/256	1/16	9/8	53/32	53/32	0.13560479496272254	0.13560442674762108	0.99999728464541715	1.0000036180981644	1.0000036180981644	8.8817841970012523e-16	6.6613381477509392e-16
135201	0,1,1,-2,2	1/16	1/512	1/16	9/8	53/32	53/32	0.1356047949660012	0.13560442675092652	0.99999728464561466	1.0000036180979612	1.0000036180979612	1.1102230246251565e-15	2.4424906541753444e-15
135233	0,1,1,-2,2	1/16	1/1024	1/16	9/8	53/32	53/32	0.13560479496764044	0.1356044267525793	0.99999728464571458	1.0000036180978615	1.0000036180978615	1.3322676295501878e-15	1.5543122344752192e-15
135265	0,1,1,-2,2	1/24	1/256	1/16	9/8	53/32	53/32	0.13560479496856129	0.13560442675350665	0.99999728464576254	1.0000036180978136	1.0000036180978136	1.5543122344752192e-15	2.6645352591003757e-15
135297	0,1,1,-2,2	1/24	1/512	1/16	9/8	53/32	53/32	0.13560479496892075	0.13560442675386919	0.99999728464578519	1.0000036180977849	1.0000036180977849	1.1102230246251565e-15	2.2204460492503131e-16
135329	0,1,1,-2,2	1/24	1/1024	1/16	9/8	53/32	53/32	0.13560479496910008	0.13560442675405063	0.99999728464580084	1.0000036180977752	1.0000036180977752	6.6613381477509392e-16	1.5543122344752192e-15
135361	0,1,1,-1,-2	1/16	1/256	1/16	9/8	23/16	23/16	0.1178934412800248	0.11789386546332664	1.000003598022903	0.9999971716169419	1.000003598022903	6.6613381477509392e-16	1.5543122344752192e-15
135393	0,1,1,-1,-2	1/16	1/512	1/16	9/8	23/16	23/16	0.1178934412870894	0.11789386547035446	1.000003598022591	0.99999717161724666	1.000003598022591	2.1094237467877974e-15	1.6653345369377348e-15
135425	0,1,1,-1,-2	1/16	1/1024	1/16	9/8	23/16	23/16	0.11789344129062185	0.11789386547386826	1.0000035980224327	0.99999717161739765	1.0000035980224327	1.2212453270876722e-15	2.2204460492503131e-16
135457	0,1,1,-1,-2	1/24	1/256	1/16	9/8	23/16	23/16	0.11789344129235918	0.11789386547559627	1.0000035980223534	0.99999717161747481	1.0000035980223534	5.5511151231257827e-16	6.6613381477509392e-16
135489	0,1,1,-1,-2	1/24	1/512	1/16	9/8	23/16	23/16	0.11789344129325668	0.11789386547648899	1.0000035980223128	0.99999717161751256	1.0000035980223128	1.4432899320127035e-15	9.9920072216264089e-16
135521	0,1,1,-1,-2	1/24	1/1024	1/16	9/8	23/16	23/16	0.11789344129370537	0.11789386547693577	1.0000035980222965	0.99999717161753354	1.0000035980222965	4.4408920985006262e-16	6.6613381477509392e-16
135553	0,1,1,-1,-1	1/16	1/256	1/16	17/16	49/64	49/64	0.077049107674882655	0.077049365439018414	1.0000033454525761	0.99999709361108424	1.0000033454525761	9.9920072216264089e-16	7.7715611723760958e-16
135585	0,1,1,-1,-1	1/16	1/512	1/16	17/16	49/64	49/64	0.077049107673978628	0.07704936543804701	1.0000033454517017	0.99999709361196321	1.0000033454517017	8.8817841970012523e-16	1.7763568394002505e-15
135617	0,1,1,-1,-1	1/16	1/1024	1/16	17/16	49/64	49/64	0.077049107673526684	0.077049365437561426	1.0000033454512651	0.9999970936124023	1.0000033454512651	8.8817841970012523e-16	1.7763568394002505e-15
135649	0,1,1,-1,-1	1/24	1/256	1/16	17/16	49/64	49/64	0.077049107673370851	0.077049365437389147	1.0000033454510517	0.99999709361261913	1.0000033454510517	6.6613381477509392e-16	5.5511151231257827e-16
